id,to_currency,from_currency,exchange_rate,provider,valid_from
eib_20250817_GBP_EUR,EUR,GBP,1.171955,European Central Bank,2025-08-17
eib_20250817_USD_GBP,GBP,USD,1.271443,European Central Bank,2025-08-17
eib_20250817_GBP_USD,USD,GBP,0.786508,European Central Bank,2025-08-17
eib_20250818_EUR_USD,USD,EUR,1.084747,European Central Bank,2025-08-18
eib_20250818_USD_EUR,EUR,USD,0.921874,European Central Bank,2025-08-18
eib_20250818_EUR_GBP,GBP,EUR,0.853207,European Central Bank,2025-08-18
eib_20250818_GBP_EUR,EUR,GBP,1.172049,European Central Bank,2025-08-18
eib_20250818_USD_GBP,GBP,USD,1.271376,European Central Bank,2025-08-18
eib_20250818_GBP_USD,USD,GBP,0.786549,European Central Bank,2025-08-18
eib_20250819_EUR_USD,USD,EUR,1.084883,European Central Bank,2025-08-19
eib_20250819_USD_EUR,EUR,USD,0.921759,European Central Bank,2025-08-19
eib_20250819_EUR_GBP,GBP,EUR,0.852867,European Central Bank,2025-08-19
eib_20250819_GBP_EUR,EUR,GBP,1.172516,European Central Bank,2025-08-19
eib_20250819_USD_GBP,GBP,USD,1.272042,European Central Bank,2025-08-19
eib_20250819_GBP_USD,USD,GBP,0.786138,European Central Bank,2025-08-19
eib_20250820_EUR_USD,USD,EUR,1.084737,European Central Bank,2025-08-20
eib_20250820_USD_EUR,EUR,USD,0.921883,European Central Bank,2025-08-20
eib_20250820_EUR_GBP,GBP,EUR,0.852699,European Central Bank,2025-08-20
eib_20250820_GBP_EUR,EUR,GBP,1.172747,European Central Bank,2025-08-20
eib_20250820_USD_GBP,GBP,USD,1.272121,European Central Bank,2025-08-20
eib_20250820_GBP_USD,USD,GBP,0.786089,European Central Bank,2025-08-20
eib_20250821_EUR_USD,USD,EUR,1.08478,European Central Bank,2025-08-21
eib_20250821_USD_EUR,EUR,USD,0.921846,European Central Bank,2025-08-21
eib_20250821_EUR_GBP,GBP,EUR,0.852387,European Central Bank,2025-08-21
eib_20250821_GBP_EUR,EUR,GBP,1.173176,European Central Bank,2025-08-21
eib_20250821_USD_GBP,GBP,USD,1.272637,European Central Bank,2025-08-21
eib_20250821_GBP_USD,USD,GBP,0.78577,European Central Bank,2025-08-21
eib_20250822_EUR_USD,USD,EUR,1.084789,European Central Bank,2025-08-22
eib_20250822_USD_EUR,EUR,USD,0.921838,European Central Bank,2025-08-22
eib_20250822_EUR_GBP,GBP,EUR,0.852329,European Central Bank,2025-08-22
eib_20250822_GBP_EUR,EUR,GBP,1.173256,European Central Bank,2025-08-22
eib_20250822_USD_GBP,GBP,USD,1.272736,European Central Bank,2025-08-22
eib_20250822_GBP_USD,USD,GBP,0.785709,European Central Bank,2025-08-22
eib_20250823_EUR_USD,USD,EUR,1.084659,European Central Bank,2025-08-23
eib_20250823_USD_EUR,EUR,USD,0.921949,European Central Bank,2025-08-23
eib_20250823_EUR_GBP,GBP,EUR,0.852332,European Central Bank,2025-08-23
eib_20250823_GBP_EUR,EUR,GBP,1.173252,European Central Bank,2025-08-23
eib_20250823_USD_GBP,GBP,USD,1.272578,European Central Bank,2025-08-23
eib_20250823_GBP_USD,USD,GBP,0.785806,European Central Bank,2025-08-23
eib_20250824_EUR_USD,USD,EUR,1.085088,European Central Bank,2025-08-24
eib_20250824_USD_EUR,EUR,USD,0.921585,European Central Bank,2025-08-24
eib_20250824_EUR_GBP,GBP,EUR,0.852611,European Central Bank,2025-08-24
eib_20250824_GBP_EUR,EUR,GBP,1.172868,European Central Bank,2025-08-24
eib_20250824_USD_GBP,GBP,USD,1.272664,European Central Bank,2025-08-24
eib_20250824_GBP_USD,USD,GBP,0.785753,European Central Bank,2025-08-24
eib_20250825_EUR_USD,USD,EUR,1.085214,European Central Bank,2025-08-25
eib_20250825_USD_EUR,EUR,USD,0.921477,European Central Bank,2025-08-25
eib_20250825_EUR_GBP,GBP,EUR,0.852666,European Central Bank,2025-08-25
eib_20250825_GBP_EUR,EUR,GBP,1.172793,European Central Bank,2025-08-25
eib_20250825_USD_GBP,GBP,USD,1.272731,European Central Bank,2025-08-25
eib_20250825_GBP_USD,USD,GBP,0.785712,European Central Bank,2025-08-25
eib_20250826_EUR_USD,USD,EUR,1.084809,European Central Bank,2025-08-26
eib_20250826_USD_EUR,EUR,USD,0.921821,European Central Bank,2025-08-26
eib_20250826_EUR_GBP,GBP,EUR,0.852629,European Central Bank,2025-08-26
eib_20250826_GBP_EUR,EUR,GBP,1.172843,European Central Bank,2025-08-26
eib_20250826_USD_GBP,GBP,USD,1.272311,European Central Bank,2025-08-26
eib_20250826_GBP_USD,USD,GBP,0.785971,European Central Bank,2025-08-26
eib_20250827_EUR_USD,USD,EUR,1.084847,European Central Bank,2025-08-27
eib_20250827_USD_EUR,EUR,USD,0.921789,European Central Bank,2025-08-27
eib_20250827_EUR_GBP,GBP,EUR,0.852767,European Central Bank,2025-08-27
eib_20250827_GBP_EUR,EUR,GBP,1.172653,European Central Bank,2025-08-27
eib_20250827_USD_GBP,GBP,USD,1.272148,European Central Bank,2025-08-27
eib_20250827_GBP_USD,USD,GBP,0.786072,European Central Bank,2025-08-27
eib_20250828_EUR_USD,USD,EUR,1.084714,European Central Bank,2025-08-28
eib_20250828_USD_EUR,EUR,USD,0.921902,European Central Bank,2025-08-28
eib_20250828_EUR_GBP,GBP,EUR,0.852399,European Central Bank,2025-08-28
eib_20250828_GBP_EUR,EUR,GBP,1.17316,European Central Bank,2025-08-28
eib_20250828_USD_GBP,GBP,USD,1.272543,European Central Bank,2025-08-28
eib_20250828_GBP_USD,USD,GBP,0.785828,European Central Bank,2025-08-28
eib_20250829_EUR_USD,USD,EUR,1.084885,European Central Bank,2025-08-29
eib_20250829_USD_EUR,EUR,USD,0.921757,European Central Bank,2025-08-29
eib_20250829_EUR_GBP,GBP,EUR,0.852438,European Central Bank,2025-08-29
eib_20250829_GBP_EUR,EUR,GBP,1.173106,European Central Bank,2025-08-29
eib_20250829_USD_GBP,GBP,USD,1.272684,European Central Bank,2025-08-29
eib_20250829_GBP_USD,USD,GBP,0.785741,European Central Bank,2025-08-29
eib_20250830_EUR_USD,USD,EUR,1.084726,European Central Bank,2025-08-30
eib_20250830_USD_EUR,EUR,USD,0.921892,European Central Bank,2025-08-30
eib_20250830_EUR_GBP,GBP,EUR,0.852567,European Central Bank,2025-08-30
eib_20250830_GBP_EUR,EUR,GBP,1.172929,European Central Bank,2025-08-30
eib_20250830_USD_GBP,GBP,USD,1.272307,European Central Bank,2025-08-30
eib_20250830_GBP_USD,USD,GBP,0.785974,European Central Bank,2025-08-30
eib_20250831_EUR_USD,USD,EUR,1.084703,European Central Bank,2025-08-31
eib_20250831_USD_EUR,EUR,USD,0.921911,European Central Bank,2025-08-31
eib_20250831_EUR_GBP,GBP,EUR,0.85232,European Central Bank,2025-08-31
eib_20250831_GBP_EUR,EUR,GBP,1.173268,European Central Bank,2025-08-31
eib_20250831_USD_GBP,GBP,USD,1.272648,European Central Bank,2025-08-31
eib_20250831_GBP_USD,USD,GBP,0.785763,European Central Bank,2025-08-31
eib_20250901_EUR_USD,USD,EUR,1.084804,European Central Bank,2025-09-01
eib_20250901_USD_EUR,EUR,USD,0.921825,European Central Bank,2025-09-01
eib_20250901_EUR_GBP,GBP,EUR,0.852511,European Central Bank,2025-09-01
eib_20250901_GBP_EUR,EUR,GBP,1.173006,European Central Bank,2025-09-01
eib_20250901_USD_GBP,GBP,USD,1.272482,European Central Bank,2025-09-01
eib_20250901_GBP_USD,USD,GBP,0.785866,European Central Bank,2025-09-01
eib_20250902_EUR_USD,USD,EUR,1.084977,European Central Bank,2025-09-02
eib_20250902_USD_EUR,EUR,USD,0.921678,European Central Bank,2025-09-02
eib_20250902_EUR_GBP,GBP,EUR,0.852567,European Central Bank,2025-09-02
eib_20250902_GBP_EUR,EUR,GBP,1.172928,European Central Bank,2025-09-02
eib_20250902_USD_GBP,GBP,USD,1.2726,European Central Bank,2025-09-02
eib_20250902_GBP_USD,USD,GBP,0.785793,European Central Bank,2025-09-02
eib_20250903_EUR_USD,USD,EUR,1.084737,European Central Bank,2025-09-03
eib_20250903_USD_EUR,EUR,USD,0.921882,European Central Bank,2025-09-03
eib_20250903_EUR_GBP,GBP,EUR,0.852498,European Central Bank,2025-09-03
eib_20250903_GBP_EUR,EUR,GBP,1.173023,European Central Bank,2025-09-03
eib_20250903_USD_GBP,GBP,USD,1.272422,European Central Bank,2025-09-03
eib_20250903_GBP_USD,USD,GBP,0.785903,European Central Bank,2025-09-03
eib_20250904_EUR_USD,USD,EUR,1.08467,European Central Bank,2025-09-04
eib_20250904_USD_EUR,EUR,USD,0.921939,European Central Bank,2025-09-04
eib_20250904_EUR_GBP,GBP,EUR,0.852603,European Central Bank,2025-09-04
eib_20250904_GBP_EUR,EUR,GBP,1.172878,European Central Bank,2025-09-04
eib_20250904_USD_GBP,GBP,USD,1.272186,European Central Bank,2025-09-04
eib_20250904_GBP_USD,USD,GBP,0.786048,European Central Bank,2025-09-04
eib_20250905_EUR_USD,USD,EUR,1.084575,European Central Bank,2025-09-05
eib_20250905_USD_EUR,EUR,USD,0.92202,European Central Bank,2025-09-05
eib_20250905_EUR_GBP,GBP,EUR,0.852982,European Central Bank,2025-09-05
eib_20250905_GBP_EUR,EUR,GBP,1.172358,European Central Bank,2025-09-05
eib_20250905_USD_GBP,GBP,USD,1.271511,European Central Bank,2025-09-05
eib_20250905_GBP_USD,USD,GBP,0.786466,European Central Bank,2025-09-05
eib_20250906_EUR_USD,USD,EUR,1.084445,European Central Bank,2025-09-06
eib_20250906_USD_EUR,EUR,USD,0.922131,European Central Bank,2025-09-06
eib_20250906_EUR_GBP,GBP,EUR,0.853012,European Central Bank,2025-09-06
eib_20250906_GBP_EUR,EUR,GBP,1.172316,European Central Bank,2025-09-06
eib_20250906_USD_GBP,GBP,USD,1.271312,European Central Bank,2025-09-06
eib_20250906_GBP_USD,USD,GBP,0.786589,European Central Bank,2025-09-06
eib_20250907_EUR_USD,USD,EUR,1.084798,European Central Bank,2025-09-07
eib_20250907_USD_EUR,EUR,USD,0.921831,European Central Bank,2025-09-07
eib_20250907_EUR_GBP,GBP,EUR,0.853054,European Central Bank,2025-09-07
eib_20250907_GBP_EUR,EUR,GBP,1.172259,European Central Bank,2025-09-07
eib_20250907_USD_GBP,GBP,USD,1.271664,European Central Bank,2025-09-07
eib_20250907_GBP_USD,USD,GBP,0.786371,European Central Bank,2025-09-07
eib_20250908_EUR_USD,USD,EUR,1.084879,European Central Bank,2025-09-08
eib_20250908_USD_EUR,EUR,USD,0.921762,European Central Bank,2025-09-08
eib_20250908_EUR_GBP,GBP,EUR,0.852977,European Central Bank,2025-09-08
eib_20250908_GBP_EUR,EUR,GBP,1.172365,European Central Bank,2025-09-08
eib_20250908_USD_GBP,GBP,USD,1.271874,European Central Bank,2025-09-08
eib_20250908_GBP_USD,USD,GBP,0.786242,European Central Bank,2025-09-08
eib_20250909_EUR_USD,USD,EUR,1.084627,European Central Bank,2025-09-09
eib_20250909_USD_EUR,EUR,USD,0.921976,European Central Bank,2025-09-09
eib_20250909_EUR_GBP,GBP,EUR,0.852835,European Central Bank,2025-09-09
eib_20250909_GBP_EUR,EUR,GBP,1.172559,European Central Bank,2025-09-09
eib_20250909_USD_GBP,GBP,USD,1.271789,European Central Bank,2025-09-09
eib_20250909_GBP_USD,USD,GBP,0.786294,European Central Bank,2025-09-09
eib_20250910_EUR_USD,USD,EUR,1.08481,European Central Bank,2025-09-10
eib_20250910_USD_EUR,EUR,USD,0.92182,European Central Bank,2025-09-10
eib_20250910_EUR_GBP,GBP,EUR,0.852974,European Central Bank,2025-09-10
eib_20250910_GBP_EUR,EUR,GBP,1.172369,European Central Bank,2025-09-10
eib_20250910_USD_GBP,GBP,USD,1.271798,European Central Bank,2025-09-10
eib_20250910_GBP_USD,USD,GBP,0.786288,European Central Bank,2025-09-10
eib_20250911_EUR_USD,USD,EUR,1.085235,European Central Bank,2025-09-11
eib_20250911_USD_EUR,EUR,USD,0.92146,European Central Bank,2025-09-11
eib_20250911_EUR_GBP,GBP,EUR,0.852831,European Central Bank,2025-09-11
eib_20250911_GBP_EUR,EUR,GBP,1.172565,European Central Bank,2025-09-11
eib_20250911_USD_GBP,GBP,USD,1.272508,European Central Bank,2025-09-11
eib_20250911_GBP_USD,USD,GBP,0.785849,European Central Bank,2025-09-11
eib_20250912_EUR_USD,USD,EUR,1.085441,European Central Bank,2025-09-12
eib_20250912_USD_EUR,EUR,USD,0.921284,European Central Bank,2025-09-12
eib_20250912_EUR_GBP,GBP,EUR,0.852843,European Central Bank,2025-09-12
eib_20250912_GBP_EUR,EUR,GBP,1.172549,European Central Bank,2025-09-12
eib_20250912_USD_GBP,GBP,USD,1.272733,European Central Bank,2025-09-12
eib_20250912_GBP_USD,USD,GBP,0.785711,European Central Bank,2025-09-12
eib_20250913_EUR_USD,USD,EUR,1.085137,European Central Bank,2025-09-13
eib_20250913_USD_EUR,EUR,USD,0.921542,European Central Bank,2025-09-13
eib_20250913_EUR_GBP,GBP,EUR,0.852763,European Central Bank,2025-09-13
eib_20250913_GBP_EUR,EUR,GBP,1.172658,European Central Bank,2025-09-13
eib_20250913_USD_GBP,GBP,USD,1.272495,European Central Bank,2025-09-13
eib_20250913_GBP_USD,USD,GBP,0.785858,European Central Bank,2025-09-13
eib_20250914_EUR_USD,USD,EUR,1.08504,European Central Bank,2025-09-14
eib_20250914_USD_EUR,EUR,USD,0.921625,European Central Bank,2025-09-14
eib_20250914_EUR_GBP,GBP,EUR,0.852843,European Central Bank,2025-09-14
eib_20250914_GBP_EUR,EUR,GBP,1.172548,European Central Bank,2025-09-14
eib_20250914_USD_GBP,GBP,USD,1.272263,European Central Bank,2025-09-14
eib_20250914_GBP_USD,USD,GBP,0.786001,European Central Bank,2025-09-14
eib_20250915_EUR_USD,USD,EUR,1.085294,European Central Bank,2025-09-15
eib_20250915_USD_EUR,EUR,USD,0.921409,European Central Bank,2025-09-15
eib_20250915_EUR_GBP,GBP,EUR,0.852899,European Central Bank,2025-09-15
eib_20250915_GBP_EUR,EUR,GBP,1.172472,European Central Bank,2025-09-15
eib_20250915_USD_GBP,GBP,USD,1.272477,European Central Bank,2025-09-15
eib_20250915_GBP_USD,USD,GBP,0.785869,European Central Bank,2025-09-15
eib_20250916_EUR_USD,USD,EUR,1.085152,European Central Bank,2025-09-16
eib_20250916_USD_EUR,EUR,USD,0.92153,European Central Bank,2025-09-16
eib_20250916_EUR_GBP,GBP,EUR,0.853072,European Central Bank,2025-09-16
eib_20250916_GBP_EUR,EUR,GBP,1.172234,European Central Bank,2025-09-16
eib_20250916_USD_GBP,GBP,USD,1.272053,European Central Bank,2025-09-16
eib_20250916_GBP_USD,USD,GBP,0.786131,European Central Bank,2025-09-16
eib_20250917_EUR_USD,USD,EUR,1.085241,European Central Bank,2025-09-17
eib_20250917_USD_EUR,EUR,USD,0.921454,European Central Bank,2025-09-17
eib_20250917_EUR_GBP,GBP,EUR,0.852987,European Central Bank,2025-09-17
eib_20250917_GBP_EUR,EUR,GBP,1.172351,European Central Bank,2025-09-17
eib_20250917_USD_GBP,GBP,USD,1.272284,European Central Bank,2025-09-17
eib_20250917_GBP_USD,USD,GBP,0.785988,European Central Bank,2025-09-17
eib_20250918_EUR_USD,USD,EUR,1.085396,European Central Bank,2025-09-18
eib_20250918_USD_EUR,EUR,USD,0.921323,European Central Bank,2025-09-18
eib_20250918_EUR_GBP,GBP,EUR,0.852942,European Central Bank,2025-09-18
eib_20250918_GBP_EUR,EUR,GBP,1.172413,European Central Bank,2025-09-18
eib_20250918_USD_GBP,GBP,USD,1.272532,European Central Bank,2025-09-18
eib_20250918_GBP_USD,USD,GBP,0.785835,European Central Bank,2025-09-18
eib_20250919_EUR_USD,USD,EUR,1.085211,European Central Bank,2025-09-19
eib_20250919_USD_EUR,EUR,USD,0.92148,European Central Bank,2025-09-19
eib_20250919_EUR_GBP,GBP,EUR,0.852779,European Central Bank,2025-09-19
eib_20250919_GBP_EUR,EUR,GBP,1.172637,European Central Bank,2025-09-19
eib_20250919_USD_GBP,GBP,USD,1.272558,European Central Bank,2025-09-19
eib_20250919_GBP_USD,USD,GBP,0.785819,European Central Bank,2025-09-19
eib_20250920_EUR_USD,USD,EUR,1.085199,European Central Bank,2025-09-20
eib_20250920_USD_EUR,EUR,USD,0.92149,European Central Bank,2025-09-20
eib_20250920_EUR_GBP,GBP,EUR,0.852705,European Central Bank,2025-09-20
eib_20250920_GBP_EUR,EUR,GBP,1.172739,European Central Bank,2025-09-20
eib_20250920_USD_GBP,GBP,USD,1.272655,European Central Bank,2025-09-20
eib_20250920_GBP_USD,USD,GBP,0.785759,European Central Bank,2025-09-20
eib_20250921_EUR_USD,USD,EUR,1.08455,European Central Bank,2025-09-21
eib_20250921_USD_EUR,EUR,USD,0.922041,European Central Bank,2025-09-21
eib_20250921_EUR_GBP,GBP,EUR,0.852767,European Central Bank,2025-09-21
eib_20250921_GBP_EUR,EUR,GBP,1.172653,European Central Bank,2025-09-21
eib_20250921_USD_GBP,GBP,USD,1.271801,European Central Bank,2025-09-21
eib_20250921_GBP_USD,USD,GBP,0.786287,European Central Bank,2025-09-21
eib_20250922_EUR_USD,USD,EUR,1.084346,European Central Bank,2025-09-22
eib_20250922_USD_EUR,EUR,USD,0.922215,European Central Bank,2025-09-22
eib_20250922_EUR_GBP,GBP,EUR,0.852894,European Central Bank,2025-09-22
eib_20250922_GBP_EUR,EUR,GBP,1.172479,European Central Bank,2025-09-22
eib_20250922_USD_GBP,GBP,USD,1.271373,European Central Bank,2025-09-22
eib_20250922_GBP_USD,USD,GBP,0.786551,European Central Bank,2025-09-22
eib_20250923_EUR_USD,USD,EUR,1.084295,European Central Bank,2025-09-23
eib_20250923_USD_EUR,EUR,USD,0.922258,European Central Bank,2025-09-23
eib_20250923_EUR_GBP,GBP,EUR,0.85274,European Central Bank,2025-09-23
eib_20250923_GBP_EUR,EUR,GBP,1.17269,European Central Bank,2025-09-23
eib_20250923_USD_GBP,GBP,USD,1.271542,European Central Bank,2025-09-23
eib_20250923_GBP_USD,USD,GBP,0.786446,European Central Bank,2025-09-23
eib_20250924_EUR_USD,USD,EUR,1.084046,European Central Bank,2025-09-24
eib_20250924_USD_EUR,EUR,USD,0.922471,European Central Bank,2025-09-24
eib_20250924_EUR_GBP,GBP,EUR,0.852885,European Central Bank,2025-09-24
eib_20250924_GBP_EUR,EUR,GBP,1.172491,European Central Bank,2025-09-24
eib_20250924_USD_GBP,GBP,USD,1.271034,European Central Bank,2025-09-24
eib_20250924_GBP_USD,USD,GBP,0.786761,European Central Bank,2025-09-24
eib_20250925_EUR_USD,USD,EUR,1.084372,European Central Bank,2025-09-25
eib_20250925_USD_EUR,EUR,USD,0.922193,European Central Bank,2025-09-25
eib_20250925_EUR_GBP,GBP,EUR,0.853111,European Central Bank,2025-09-25
eib_20250925_GBP_EUR,EUR,GBP,1.172181,European Central Bank,2025-09-25
eib_20250925_USD_GBP,GBP,USD,1.27108,European Central Bank,2025-09-25
eib_20250925_GBP_USD,USD,GBP,0.786733,European Central Bank,2025-09-25
eib_20250926_EUR_USD,USD,EUR,1.084086,European Central Bank,2025-09-26
eib_20250926_USD_EUR,EUR,USD,0.922436,European Central Bank,2025-09-26
eib_20250926_EUR_GBP,GBP,EUR,0.85318,European Central Bank,2025-09-26
eib_20250926_GBP_EUR,EUR,GBP,1.172086,European Central Bank,2025-09-26
eib_20250926_USD_GBP,GBP,USD,1.270642,European Central Bank,2025-09-26
eib_20250926_GBP_USD,USD,GBP,0.787004,European Central Bank,2025-09-26
eib_20250927_EUR_USD,USD,EUR,1.083998,European Central Bank,2025-09-27
eib_20250927_USD_EUR,EUR,USD,0.922511,European Central Bank,2025-09-27
eib_20250927_EUR_GBP,GBP,EUR,0.853493,European Central Bank,2025-09-27
eib_20250927_GBP_EUR,EUR,GBP,1.171656,European Central Bank,2025-09-27
eib_20250927_USD_GBP,GBP,USD,1.270073,European Central Bank,2025-09-27
eib_20250927_GBP_USD,USD,GBP,0.787356,European Central Bank,2025-09-27
eib_20250928_EUR_USD,USD,EUR,1.084024,European Central Bank,2025-09-28
eib_20250928_USD_EUR,EUR,USD,0.922489,European Central Bank,2025-09-28
eib_20250928_EUR_GBP,GBP,EUR,0.853364,European Central Bank,2025-09-28
eib_20250928_GBP_EUR,EUR,GBP,1.171833,European Central Bank,2025-09-28
eib_20250928_USD_GBP,GBP,USD,1.270296,European Central Bank,2025-09-28
eib_20250928_GBP_USD,USD,GBP,0.787218,European Central Bank,2025-09-28
eib_20250929_EUR_USD,USD,EUR,1.084312,European Central Bank,2025-09-29
eib_20250929_USD_EUR,EUR,USD,0.922243,European Central Bank,2025-09-29
eib_20250929_EUR_GBP,GBP,EUR,0.853156,European Central Bank,2025-09-29
eib_20250929_GBP_EUR,EUR,GBP,1.172118,European Central Bank,2025-09-29
eib_20250929_USD_GBP,GBP,USD,1.270942,European Central Bank,2025-09-29
eib_20250929_GBP_USD,USD,GBP,0.786818,European Central Bank,2025-09-29
eib_20250930_EUR_USD,USD,EUR,1.084025,European Central Bank,2025-09-30
eib_20250930_USD_EUR,EUR,USD,0.922488,European Central Bank,2025-09-30
eib_20250930_EUR_GBP,GBP,EUR,0.85286,European Central Bank,2025-09-30
eib_20250930_GBP_EUR,EUR,GBP,1.172526,European Central Bank,2025-09-30
eib_20250930_USD_GBP,GBP,USD,1.271048,European Central Bank,2025-09-30
eib_20250930_GBP_USD,USD,GBP,0.786753,European Central Bank,2025-09-30
eib_20251001_EUR_USD,USD,EUR,1.084258,European Central Bank,2025-10-01
eib_20251001_USD_EUR,EUR,USD,0.92229,European Central Bank,2025-10-01
eib_20251001_EUR_GBP,GBP,EUR,0.853109,European Central Bank,2025-10-01
eib_20251001_GBP_EUR,EUR,GBP,1.172183,European Central Bank,2025-10-01
eib_20251001_USD_GBP,GBP,USD,1.270949,European Central Bank,2025-10-01
eib_20251001_GBP_USD,USD,GBP,0.786814,European Central Bank,2025-10-01
eib_20251002_EUR_USD,USD,EUR,1.08426,European Central Bank,2025-10-02
eib_20251002_USD_EUR,EUR,USD,0.922288,European Central Bank,2025-10-02
eib_20251002_EUR_GBP,GBP,EUR,0.853218,European Central Bank,2025-10-02
eib_20251002_GBP_EUR,EUR,GBP,1.172033,European Central Bank,2025-10-02
eib_20251002_USD_GBP,GBP,USD,1.270789,European Central Bank,2025-10-02
eib_20251002_GBP_USD,USD,GBP,0.786913,European Central Bank,2025-10-02
eib_20251003_EUR_USD,USD,EUR,1.084064,European Central Bank,2025-10-03
eib_20251003_USD_EUR,EUR,USD,0.922455,European Central Bank,2025-10-03
eib_20251003_EUR_GBP,GBP,EUR,0.853209,European Central Bank,2025-10-03
eib_20251003_GBP_EUR,EUR,GBP,1.172046,European Central Bank,2025-10-03
eib_20251003_USD_GBP,GBP,USD,1.270572,European Central Bank,2025-10-03
eib_20251003_GBP_USD,USD,GBP,0.787047,European Central Bank,2025-10-03
eib_20251004_EUR_USD,USD,EUR,1.084156,European Central Bank,2025-10-04
eib_20251004_USD_EUR,EUR,USD,0.922377,European Central Bank,2025-10-04
eib_20251004_EUR_GBP,GBP,EUR,0.853255,European Central Bank,2025-10-04
eib_20251004_GBP_EUR,EUR,GBP,1.171982,European Central Bank,2025-10-04
eib_20251004_USD_GBP,GBP,USD,1.270611,European Central Bank,2025-10-04
eib_20251004_GBP_USD,USD,GBP,0.787023,European Central Bank,2025-10-04
eib_20251005_EUR_USD,USD,EUR,1.084196,European Central Bank,2025-10-05
eib_20251005_USD_EUR,EUR,USD,0.922343,European Central Bank,2025-10-05
eib_20251005_EUR_GBP,GBP,EUR,0.853068,European Central Bank,2025-10-05
eib_20251005_GBP_EUR,EUR,GBP,1.17224,European Central Bank,2025-10-05
eib_20251005_USD_GBP,GBP,USD,1.270937,European Central Bank,2025-10-05
eib_20251005_GBP_USD,USD,GBP,0.786821,European Central Bank,2025-10-05
eib_20251006_EUR_USD,USD,EUR,1.084076,European Central Bank,2025-10-06
eib_20251006_USD_EUR,EUR,USD,0.922445,European Central Bank,2025-10-06
eib_20251006_EUR_GBP,GBP,EUR,0.853476,European Central Bank,2025-10-06
eib_20251006_GBP_EUR,EUR,GBP,1.17168,European Central Bank,2025-10-06
eib_20251006_USD_GBP,GBP,USD,1.27019,European Central Bank,2025-10-06
eib_20251006_GBP_USD,USD,GBP,0.787284,European Central Bank,2025-10-06
eib_20251007_EUR_USD,USD,EUR,1.08409,European Central Bank,2025-10-07
eib_20251007_USD_EUR,EUR,USD,0.922433,European Central Bank,2025-10-07
eib_20251007_EUR_GBP,GBP,EUR,0.853497,European Central Bank,2025-10-07
eib_20251007_GBP_EUR,EUR,GBP,1.17165,European Central Bank,2025-10-07
eib_20251007_USD_GBP,GBP,USD,1.270174,European Central Bank,2025-10-07
eib_20251007_GBP_USD,USD,GBP,0.787294,European Central Bank,2025-10-07
eib_20251008_EUR_USD,USD,EUR,1.084013,European Central Bank,2025-10-08
eib_20251008_USD_EUR,EUR,USD,0.922498,European Central Bank,2025-10-08
eib_20251008_EUR_GBP,GBP,EUR,0.853515,European Central Bank,2025-10-08
eib_20251008_GBP_EUR,EUR,GBP,1.171625,European Central Bank,2025-10-08
eib_20251008_USD_GBP,GBP,USD,1.270057,European Central Bank,2025-10-08
eib_20251008_GBP_USD,USD,GBP,0.787367,European Central Bank,2025-10-08
eib_20251009_EUR_USD,USD,EUR,1.084035,European Central Bank,2025-10-09
eib_20251009_USD_EUR,EUR,USD,0.922479,European Central Bank,2025-10-09
eib_20251009_EUR_GBP,GBP,EUR,0.853636,European Central Bank,2025-10-09
eib_20251009_GBP_EUR,EUR,GBP,1.171459,European Central Bank,2025-10-09
eib_20251009_USD_GBP,GBP,USD,1.269903,European Central Bank,2025-10-09
eib_20251009_GBP_USD,USD,GBP,0.787462,European Central Bank,2025-10-09
eib_20251010_EUR_USD,USD,EUR,1.084168,European Central Bank,2025-10-10
eib_20251010_USD_EUR,EUR,USD,0.922366,European Central Bank,2025-10-10
eib_20251010_EUR_GBP,GBP,EUR,0.853716,European Central Bank,2025-10-10
eib_20251010_GBP_EUR,EUR,GBP,1.171349,European Central Bank,2025-10-10
eib_20251010_USD_GBP,GBP,USD,1.269939,European Central Bank,2025-10-10
eib_20251010_GBP_USD,USD,GBP,0.787439,European Central Bank,2025-10-10
eib_20251011_EUR_USD,USD,EUR,1.084485,European Central Bank,2025-10-11
eib_20251011_USD_EUR,EUR,USD,0.922097,European Central Bank,2025-10-11
eib_20251011_EUR_GBP,GBP,EUR,0.853754,European Central Bank,2025-10-11
eib_20251011_GBP_EUR,EUR,GBP,1.171298,European Central Bank,2025-10-11
eib_20251011_USD_GBP,GBP,USD,1.270255,European Central Bank,2025-10-11
eib_20251011_GBP_USD,USD,GBP,0.787243,European Central Bank,2025-10-11
eib_20251012_EUR_USD,USD,EUR,1.084237,European Central Bank,2025-10-12
eib_20251012_USD_EUR,EUR,USD,0.922307,European Central Bank,2025-10-12
eib_20251012_EUR_GBP,GBP,EUR,0.853622,European Central Bank,2025-10-12
eib_20251012_GBP_EUR,EUR,GBP,1.171479,European Central Bank,2025-10-12
eib_20251012_USD_GBP,GBP,USD,1.270161,European Central Bank,2025-10-12
eib_20251012_GBP_USD,USD,GBP,0.787302,European Central Bank,2025-10-12
eib_20251013_EUR_USD,USD,EUR,1.084664,European Central Bank,2025-10-13
eib_20251013_USD_EUR,EUR,USD,0.921944,European Central Bank,2025-10-13
eib_20251013_EUR_GBP,GBP,EUR,0.853701,European Central Bank,2025-10-13
eib_20251013_GBP_EUR,EUR,GBP,1.171371,European Central Bank,2025-10-13
